order,value
2052,11
2053,0
2054,16
2055,999
2056,999
2057,999
2058,999
2059,999
2060,15
2061,26
2062,46
2063,999
2064,154
2065,25
2066,8
2067,2
2068,0
2069,9
2070,18
2071,0
2072,116
2073,45
2074,14
2075,999
2076,82
2077,0
2078,31
2079,31
2080,2
2081,46
2082,17
2083,14
2084,30
2085,86
2086,999
2087,999
2088,999
2089,999
2090,999
2091,999
2092,999
2093,999
2094,999
2095,999
2096,999
2097,999
2098,999
2099,999
2100,999
2101,999
2102,999
2103,999
2104,86
2105,999
2106,148
2107,226
2108,4
2109,128
2110,54
2111,0
2112,138
2113,69
2114,16
2115,0
2116,16
2117,278
2118,173
2119,141
2120,124
2121,71
2122,20
2123,30
2124,999
2125,999
2126,434
2127,84
2128,21
2129,60
2130,999
2131,999
2132,999
2133,999
2134,999
2135,999
2136,999
2137,184
2138,999
2139,312
2140,999
2141,264
2142,204
2143,152
2144,5
2145,3
2146,49
2147,49
2148,13
2149,32
2150,49
2151,59
2152,12
2153,21
2154,0
2155,22
2156,999
2157,999
2158,999
2159,0
2160,171
2161,159
2162,123
2163,91
2164,90
2165,103
2166,8
2167,80
2168,105
2169,103
2170,79
2171,49
2172,14
2173,32
2174,999
2175,999
2176,170
2177,117
2178,26
2179,0
2180,5
2181,26
2182,999
2183,999
2184,0
2185,64
2186,153
2187,128
2188,35
2189,103
2190,88
2191,0
2192,0
2193,40
2194,5
2195,8
2196,15
2197,0
2198,999
2199,999
2200,999
2201,999
2202,486
2203,167
2204,0
2205,8
2206,0
2207,124
2208,77
2209,0
2210,22
2211,128
2212,0
2213,0
2214,7
2215,0
2216,118
2217,169
2218,6
2219,122
2220,174
2221,33
2222,0
2223,28
2224,93
2225,0
2226,115
2227,122
2228,58
2229,0
2230,0
2231,19
2232,999
2233,999
2234,171
2235,89
2236,7
2237,24
2238,999
2239,999
2240,999
2241,308
2242,210
2243,0
2244,173
2245,158
2246,48
2247,0
2248,10
2249,999
2250,999
2251,999
2252,19
2253,153
2254,154
2255,12
2256,18
2257,28
2258,999
2259,999
2260,442
2261,167
2262,1
2263,132
2264,99
2265,0
2266,6
2267,9
2268,999
2269,999
2270,999
2271,999
2272,999
2273,0
2274,0
2275,70
2276,0
2277,0
2278,999
2279,999
2280,999
2281,13
2282,161
2283,15
2284,40
2285,263
2286,105
2287,132
2288,73
2289,62
2290,67
2291,15
2292,17
2293,61
2294,0
2295,9
2296,0
2297,23
2298,118
2299,0
2300,196
2301,203
2302,158
2303,66
2304,85
2305,74
2306,999
2307,759
2308,318
2309,168
2310,0
2311,999
2312,999
2313,312
2314,437
2315,0
2316,94
2317,155
2318,999
2319,265
2320,0
2321,109
2322,112
2323,274
2324,142
2325,999
2326,999
2327,999
2328,290
2329,216
2330,163
2331,0
2332,0
2333,0
2334,54
2335,73
2336,313
2337,0
2338,237
2339,24
2340,0
2341,120
2342,9
2343,166
2344,325
2345,999
2346,999
2347,999
2348,999
2349,999
2350,999
2351,999
2352,999
2353,999
2354,999
2355,999
2356,999
2357,999
2358,999
2359,999
2360,999
2361,999
2362,999
2363,999
2364,999
2365,999
2366,999
2367,999
2368,999
2369,999
2370,999
2371,999
2372,999
2373,999
2374,999
2375,999
2376,999
2377,999
2378,999
2379,999
2380,999
2381,999
2382,999
2383,999
2384,999
2385,999
2386,999
2387,999
2388,999
2389,999
2390,999
2391,999
2392,999
2393,999
2394,999
2395,999
2396,999
2397,999
2398,999
2399,999
2400,999
2401,999
2402,999
2403,140
2404,125
2405,140
2406,999
2407,999
2408,999
2409,999
2410,999
2411,999
2412,999
2413,999
2414,999
2415,999
2416,999
2417,999
2418,999
2419,999
2420,999
2421,999
2422,999
2423,999
2424,999
2425,999
2426,999
2427,999
2428,999
2429,999
2430,999
2431,999
2432,999
2433,999
2434,999
2435,999
2436,999
2437,999
2438,999
2439,999
2440,999
2441,999
2442,999
2443,999
2444,999
2445,999
2446,999
2447,999
2448,999
2449,999
2450,999
2451,999
2452,999
2453,999
2454,999
2455,999
2456,999
2457,999
2458,999
2459,999
2460,999
2461,999
2462,999
2463,999
2464,999
2465,999
2466,999
2467,999
2468,999
2469,999
2470,999
2471,999
2472,999
2473,999
2474,999
2475,999
2476,999
2477,999
2478,999
2479,999
2480,999
2481,999
2482,999
2483,999
2484,999
2485,999
2486,999
2487,999
2488,999
2489,999
2490,999
2491,999
2492,110
2493,20
2494,112
2495,234
2496,999
2497,999
2498,999
2499,999
2500,999
2501,999
2502,999
2503,999
2504,999
2505,999
2506,999
2507,999
2508,999
2509,999
2510,999
2511,999
2512,999
2513,999
2514,999
2515,999
2516,999
2517,999
2518,999
2519,999
2520,999
2521,999
2522,999
2523,999
2524,999
2525,999
2526,999
2527,999
2528,999
2529,999
2530,999
2531,999
2532,999
2533,999
2534,999
2535,999
2536,999
2537,999
2538,999
2539,999
2540,999
2541,999
2542,999
2543,999
2544,999
2545,109
2546,101
2547,999
2548,999
2549,999
2550,999
2551,999
2552,999
2553,999
2554,999
2555,999
2556,999
2557,999
2558,999
2559,999
2560,999
2561,999
2562,999
2563,999
2564,999
2565,999
2566,999
2567,999
2568,999
2569,999
2570,999
2571,148
2572,166
2573,0
2574,0
2575,999
2576,999
2577,999
2578,999
2579,999
2580,999
2581,183
2582,999
2583,61
2584,28
2585,43
2586,33
2587,0
2588,119
2589,55
2590,98
2591,0
2592,999
2593,86
2594,216
2595,168
2596,98
2597,0
2598,55
2599,999
2600,999
2601,999
2602,66
2603,0
2604,66
2605,0
2606,25
2607,999
2608,999
2609,999
2610,0
2611,999
2612,999
2613,0
2614,145
2615,21
2616,6
2617,15
2618,9
2619,15
2620,0
2621,89
2622,48
2623,31
2624,999
2625,28
2626,999
2627,76
2628,0
2629,103
2630,16
2631,42
2632,34
2633,17
2634,23
2635,0
2636,87
2637,12
2638,999
2639,999
2640,999
2641,999
2642,999
2643,999
2644,84
2645,149
2646,69
2647,54
2648,0
2649,12
2650,999
2651,999
2652,53
2653,109
2654,118
2655,4
2656,9
2657,999
2658,999
2659,999
2660,215
2661,132
2662,0
2663,0
2664,7
2665,999
2666,999
