order,value
2606,537
2607,537
2608,535
2609,544
2610,544
2611,544
2612,523
2613,523
2614,523
2615,529
2616,529
2617,536
2618,536
2619,536
2620,528
2621,528
2622,528
2623,520
2624,520
2625,521
2626,521
2627,534
2628,534
2629,534
2630,522
2631,522
2632,529
2633,529
2634,529
2635,531
2636,531
2637,531
2638,535
2639,535
2640,535
2641,569
2642,569
2643,572
2644,572
2645,572
2646,594
2647,594
2648,594
2649,630
2650,630
2651,581
2652,581
2653,581
2654,539
2655,539
2656,539
2657,526
2658,526
2659,526
2660,515
2661,515
2662,515
2663,533
2664,533
2665,534
2666,534
2667,534
2668,541
2669,541
2670,541
2671,514
2672,514
2673,514
2674,590
2675,590
2676,582
2677,582
2678,582
2679,545
2680,545
2681,537
2682,537
2683,537
2684,523
2685,523
2686,523
2687,537
2688,537
2689,537
2690,544
2691,544
2692,544
2693,523
2694,523
2695,538
2696,538
2697,538
2698,539
2699,539
2700,539
2701,560
2702,560
2703,560
2704,582
2705,582
2706,579
2707,564
2708,564
2709,564
2710,544
2711,544
2712,544
2713,538
2714,538
2715,543
2716,543
2717,543
2718,538
2719,538
2720,538
2721,538
2722,567
2723,567
2724,567
2725,605
2726,605
2727,605
2728,582
2729,569
2730,569
2731,533
2732,533
2733,538
2734,538
2735,538
2736,538
2737,540
2738,540
2739,540
2740,551
2741,551
2742,530
2743,530
2744,530
2745,536
2746,536
2747,536
2748,539
2749,539
2750,539
2751,533
2752,533
2753,560
2754,573
2755,573
2756,612
2757,612
2758,612
2759,545
2760,545
2761,544
2762,544
2763,544
2764,533
2765,533
2766,533
2767,549
2768,549
2769,549
2770,529
2771,529
2772,529
2773,530
2774,546
2775,546
2776,545
2777,545
2778,545
2779,529
2780,529
2781,529
2782,533
2783,533
2784,533
2785,527
2786,527
2787,527
2788,530
2789,530
2790,532
2791,532
2792,532
2793,570
2794,570
2795,570
2796,607
2797,607
2798,607
2799,583
2800,566
2801,566
2802,566
2803,535
2804,535
2805,535
2806,553
2807,553
2808,540
2809,540
2810,540
2811,573
2812,573
2813,536
2814,536
2815,536
2816,549
2817,549
2818,549
2819,554
2820,554
2821,554
2822,574
2823,574
2824,574
2825,565
2826,565
2827,565
2828,603
2829,603
2830,588
2831,588
2832,588
2833,550
2834,550
2835,550
2836,544
2837,544
2838,544
2839,531
2840,531
2841,538
2842,538
2843,542
2844,542
2845,542
2846,547
2847,547
2848,547
2849,552
2850,552
2851,589
2852,589
2853,589
2854,609
2855,609
2856,604
2857,604
2858,604
2859,569
2860,569
2861,569
2862,547
2863,547
2864,547
2865,571
2866,571
2867,571
2868,555
2869,540
2870,540
2871,540
2872,589
2873,589
2874,589
2875,579
2876,576
2877,576
2878,576
2879,595
2880,595
2881,595
2882,553
2883,553
2884,576
2885,576
2886,576
2887,602
2888,602
2889,602
2890,604
2891,604
2892,604
2893,587
2894,587
2895,587
2896,548
2897,548
2898,549
2899,549
2900,549
2901,550
2902,550
2903,550
2904,543
2905,543
2906,543
2907,549
2908,549
2909,549
2910,553
2911,553
2912,559
2913,559
2914,559
2915,579
2916,579
2917,579
2918,581
2919,581
2920,540
2921,540
2922,540
2923,541
2924,541
2925,541
2926,543
2927,543
2928,543
2929,576
2930,576
2931,585
2932,585
2933,585
2934,558
2935,558
2936,558
2937,546
2938,546
2939,546
2940,527
2941,527
2942,545
2943,545
2944,545
2945,534
2946,534
2947,534
2948,547
2949,547
2950,547
2951,575
2952,575
2953,562
2954,562
2955,562
2956,577
2957,577
2958,577
2959,554
2960,554
2961,554
2962,539
2963,539
2964,539
2965,548
2966,548
2967,541
2968,541
2969,541
2970,529
2971,529
2972,529
2973,535
2974,535
2975,535
2976,545
2977,545
2978,545
2979,540
2980,540
2981,537
2982,537
2983,537
2984,573
2985,573
2986,573
2987,613
2988,613
2989,613
2990,565
2991,565
2992,559
2993,559
2994,559
